130; 84; 0
131; 83; 0
132; 85; 0
133; 85; 0
134; 87; 0
135; 87; 1
136; 87; 0
137; 88; 0
138; 88; 0
139; 88; 0
140; 95; 0
141; 90; 0
142; 91; 0
143; 92; 0
144; 93; 0
145; 92; 0
146; 95; 0
147; 94; 0
148; 96; 0
149; 95; 0
150; 115; 0
151; 96; 0
152; 97; 0
153; 99; 0
154; 99; 0
155; 101; 0
156; 100; 0
157; 100; 0
158; 101; 0
159; 107; 0
160; 104; 0
161; 104; 0
162; 104; 0
163; 105; 0
164; 105; 0
165; 107; 0
166; 106; 0
167; 107; 0
168; 111; 0
169; 108; 1
170; 108; 0
171; 110; 0
172; 110; 0
173; 110; 0
174; 113; 0
175; 112; 0
176; 116; 0
177; 112; 0
178; 113; 0
179; 115; 0
180; 114; 0
181; 117; 0
182; 117; 0
183; 119; 0
184; 122; 0
185; 118; 0
186; 119; 0
187; 119; 0
188; 122; 0
189; 122; 0
190; 119; 0
191; 122; 0
192; 127; 0
193; 124; 0
194; 123; 0
195; 124; 0
196; 125; 0
197; 125; 0
198; 128; 0
199; 128; 0
200; 131; 0
201; 128; 0
202; 129; 0
203; 130; 0
204; 134; 0
205; 131; 0
206; 132; 0
207; 136; 0
208; 132; 0
209; 135; 0
210; 133; 0
211; 138; 0
212; 135; 0
213; 138; 0
214; 140; 0
215; 138; 0
216; 138; 0
217; 138; 0
218; 139; 0
219; 139; 0
220; 140; 0
221; 144; 1
222; 141; 0
223; 143; 0
224; 142; 0
225; 143; 0
226; 143; 0
227; 149; 0
228; 146; 0
229; 148; 0
230; 146; 0
231; 148; 0
232; 147; 1
233; 148; 1
234; 155; 0
235; 149; 0
236; 151; 0
237; 151; 0
238; 154; 0
239; 152; 0
240; 157; 0
241; 153; 0
242; 156; 0
243; 155; 0
244; 158; 0
245; 158; 0
246; 162; 0
247; 159; 0
248; 159; 0
249; 161; 0
250; 162; 0
251; 162; 0
252; 169; 0
253; 164; 0
254; 165; 0
255; 165; 0
256; 167; 0
257; 169; 0
258; 178; 0
259; 168; 0
260; 170; 1
261; 171; 0
262; 173; 0
263; 170; 0
264; 170; 0
265; 171; 0
266; 177; 0
267; 176; 0
268; 175; 0
269; 180; 0
270; 176; 0
271; 177; 0
272; 176; 0
273; 177; 0
274; 182; 0
275; 180; 0
276; 178; 0
277; 180; 0
278; 180; 0
279; 182; 0
280; 187; 0
281; 184; 0
282; 184; 0
283; 183; 0
284; 185; 0
285; 190; 0
286; 186; 0
287; 189; 0
288; 187; 0
289; 186; 0
290; 192; 0
291; 187; 0
292; 191; 0
293; 189; 0
294; 191; 0
295; 196; 0
296; 191; 0
297; 193; 0
298; 185; 0
299; 185; 0
300; 190; 0
301; 189; 0
302; 186; 0
303; 195; 0
304; 196; 0
305; 203; 0
306; 197; 0
307; 200; 0
308; 201; 0
309; 199; 0
310; 204; 0
311; 203; 0
312; 197; 0
313; 195; 0
314; 193; 0
315; 200; 0
316; 192; 0
317; 194; 0
318; 208; 0
319; 207; 0
320; 211; 0
321; 206; 0
322; 209; 0
323; 207; 0
324; 214; 0
325; 209; 0
326; 209; 0
327; 210; 0
328; 209; 0
329; 215; 0
330; 215; 0
331; 213; 0
332; 216; 0
333; 225; 0
334; 216; 0
335; 215; 0
336; 217; 0
337; 218; 1
338; 225; 0
339; 219; 0
340; 221; 0
341; 222; 0
342; 224; 0
343; 222; 0
344; 217; 0
345; 214; 0
346; 217; 0
347; 222; 0
348; 217; 0
349; 226; 0
350; 227; 0
351; 235; 0
352; 226; 0
353; 230; 1
354; 233; 0
355; 235; 0
356; 230; 0
357; 234; 0
358; 232; 0
359; 235; 0
360; 236; 0
361; 228; 0
362; 231; 0
363; 224; 0
364; 225; 0
365; 293; 0
366; 296; 0
367; 294; 0
368; 258; 0
369; 240; 0
370; 244; 0
371; 238; 0
372; 233; 0
373; 227; 0
374; 232; 0
375; 229; 0
376; 243; 0
377; 246; 0
378; 247; 0
379; 244; 0
380; 244; 0
381; 247; 0
382; 250; 0
383; 249; 0
384; 243; 0
385; 247; 0
386; 255; 0
387; 248; 0
388; 244; 0
389; 238; 0
390; 245; 0
391; 240; 0
392; 247; 0
393; 253; 0
394; 262; 0
395; 255; 0
396; 252; 0
397; 255; 0
398; 263; 0
399; 253; 0
400; 272; 0
401; 257; 0
402; 263; 0
403; 264; 0
404; 261; 0
405; 268; 0
406; 262; 1
407; 264; 0
408; 265; 0
409; 269; 0
410; 267; 0
411; 254; 0
412; 252; 0
413; 257; 0
414; 258; 0
415; 257; 0
416; 255; 0
417; 260; 0
418; 256; 0
419; 269; 0
420; 278; 0
421; 270; 0
422; 262; 0
423; 259; 0
424; 265; 0
425; 260; 0
426; 260; 0
427; 263; 0
428; 266; 0
429; 264; 0
430; 275; 0
431; 283; 0
432; 276; 0
433; 276; 0
434; 274; 0
435; 282; 0
436; 277; 0
437; 274; 0
438; 273; 0
439; 272; 0
440; 277; 0
441; 281; 0
442; 287; 0
443; 286; 0
444; 283; 0
445; 288; 0
446; 286; 0
447; 286; 0
448; 287; 0
449; 297; 0
450; 291; 0
451; 286; 0
452; 291; 0
453; 288; 0
454; 290; 0
455; 296; 0
456; 304; 0
457; 292; 0
458; 296; 0
459; 300; 0
460; 295; 0
461; 296; 0
462; 302; 1
463; 300; 0
464; 285; 0
465; 290; 0
466; 285; 0
467; 294; 0
468; 300; 0
469; 303; 0
470; 298; 0
471; 295; 0
472; 294; 0
473; 289; 0
474; 290; 0
475; 296; 0
476; 291; 0
477; 305; 0
478; 314; 0
479; 307; 0
480; 313; 0
481; 312; 0
482; 311; 0
483; 304; 0
484; 294; 0
485; 301; 0
486; 300; 0
487; 297; 0
488; 302; 0
489; 302; 0
490; 299; 0
491; 302; 0
492; 303; 0
493; 312; 0
494; 325; 0
495; 320; 0
496; 322; 0
497; 323; 0
498; 306; 0
499; 315; 0
500; 323; 0
501; 323; 0
502; 325; 0
503; 320; 0
504; 321; 0
505; 323; 0
506; 324; 0
507; 328; 0
508; 326; 0
509; 326; 0
510; 334; 0
511; 329; 0
512; 334; 0
513; 328; 0
514; 325; 0
515; 332; 0
516; 317; 0
517; 330; 0
518; 316; 0
519; 320; 0
520; 319; 0
521; 318; 0
522; 323; 0
523; 335; 0
524; 338; 0
525; 342; 0
526; 331; 1
527; 327; 0
528; 324; 0
529; 324; 0
530; 329; 0
531; 324; 0
532; 330; 0
533; 334; 0
534; 330; 0
535; 345; 0
536; 335; 0
537; 328; 0
538; 345; 0
539; 350; 0
540; 345; 0
541; 331; 0
542; 343; 0
543; 334; 0
544; 351; 0
545; 354; 0
546; 348; 0
547; 349; 0
548; 354; 0
549; 340; 0
550; 341; 0
551; 344; 0
552; 346; 0
553; 354; 0
554; 352; 0
555; 351; 0
556; 358; 0
557; 355; 0
558; 345; 0
559; 345; 0
560; 344; 0
561; 348; 0
562; 349; 0
563; 344; 0
564; 344; 0
565; 370; 0
566; 347; 0
567; 346; 0
568; 347; 0
569; 343; 0
570; 355; 0
571; 358; 0
572; 362; 0
573; 363; 0
574; 359; 0
575; 354; 0
576; 357; 0
577; 357; 0
578; 358; 0
579; 354; 0
580; 373; 0
581; 373; 0
582; 367; 0
583; 357; 0
584; 376; 0
585; 358; 0
586; 363; 1
587; 359; 0
588; 374; 0
589; 371; 0
590; 370; 0
591; 372; 0
592; 379; 0
593; 375; 0
594; 381; 0
595; 379; 0
596; 381; 0
597; 388; 0
598; 384; 0
599; 387; 0
600; 383; 0
601; 383; 0
602; 392; 0
603; 379; 0
604; 371; 0
605; 382; 0
606; 370; 0
607; 377; 0
608; 385; 0
609; 372; 0
610; 380; 0
611; 386; 0
612; 386; 0
613; 379; 0
614; 380; 0
615; 380; 0
616; 383; 0
617; 383; 0
618; 384; 0
619; 393; 0
620; 401; 0
621; 392; 0
622; 381; 0
623; 397; 0
624; 386; 0
625; 401; 0
626; 390; 0
627; 384; 0
628; 386; 0
629; 384; 0
630; 393; 0
631; 396; 0
632; 404; 0
633; 410; 0
634; 406; 0
635; 411; 0
636; 404; 0
637; 411; 0
638; 408; 0
639; 395; 0
640; 397; 0
641; 392; 0
642; 397; 0
643; 395; 0
644; 397; 0
645; 400; 0
646; 409; 0
647; 409; 0
648; 395; 0
649; 398; 0
650; 403; 0
651; 404; 0
652; 405; 0
653; 409; 0
654; 401; 0
655; 405; 0
656; 398; 0
657; 409; 0
658; 408; 0
659; 440; 0
660; 427; 0
661; 427; 0
662; 423; 0
663; 413; 0
664; 411; 0
665; 421; 0
666; 426; 0
667; 428; 0
668; 426; 0
669; 429; 0
670; 428; 0
671; 437; 0
672; 433; 0
673; 441; 0
674; 430; 0
675; 440; 0
676; 434; 0
677; 433; 0
678; 441; 0
679; 418; 0
680; 424; 0
681; 422; 0
682; 430; 0
683; 418; 0
684; 419; 0
685; 425; 0
686; 427; 0
687; 423; 0
688; 419; 0
689; 426; 1
690; 428; 0
691; 451; 0
692; 451; 0
693; 427; 0
694; 436; 0
695; 440; 0
696; 452; 0
697; 445; 0
698; 448; 0
699; 443; 0
700; 437; 0
701; 429; 0
702; 439; 0
703; 437; 0
704; 448; 0
705; 453; 0
706; 453; 0
707; 457; 0
708; 465; 0
709; 460; 1
710; 455; 0
711; 459; 0
712; 456; 0
713; 441; 0
714; 436; 0
715; 444; 0
716; 440; 0
717; 461; 0
718; 464; 0
719; 444; 0
720; 444; 0
721; 451; 0
722; 466; 0
723; 453; 0
724; 444; 0
725; 443; 0
726; 459; 0
727; 444; 0
728; 474; 0
729; 465; 0
730; 373; 0
731; 473; 0
732; 454; 0
733; 457; 0
734; 449; 1
735; 456; 0
736; 458; 0
737; 473; 0
738; 465; 0
739; 459; 0
740; 455; 0
741; 476; 0
742; 478; 0
743; 456; 0
744; 463; 0
745; 473; 0
746; 485; 0
747; 480; 0
748; 483; 1
749; 459; 0
750; 464; 0
751; 480; 0
752; 485; 0
753; 480; 0
754; 484; 0
755; 478; 0
756; 468; 0
757; 477; 0
758; 502; 0
759; 482; 0
760; 493; 0
761; 481; 0
762; 472; 0
763; 472; 0
764; 472; 0
765; 473; 0
766; 477; 0
767; 492; 0
768; 476; 0
769; 479; 0
770; 496; 0
771; 482; 0
772; 348; 0
773; 479; 0
774; 473; 0
775; 475; 0
776; 474; 0
777; 479; 0
778; 475; 0
779; 481; 0
780; 477; 0
781; 481; 0
782; 490; 0
783; 490; 0
784; 479; 0
785; 485; 0
786; 480; 0
787; 485; 0
788; 491; 0
789; 501; 0
790; 484; 0
791; 488; 0
792; 495; 0
793; 489; 0
794; 485; 0
795; 490; 0
796; 497; 0
797; 491; 0
798; 486; 0
799; 491; 0
800; 501; 0
801; 494; 0
802; 500; 0
803; 502; 0
804; 487; 0
805; 496; 0
806; 496; 0
807; 498; 0
808; 497; 0
809; 498; 0
810; 507; 0
811; 502; 0
812; 500; 0
813; 506; 0
814; 501; 0
815; 526; 0
816; 515; 0
817; 515; 0
818; 520; 0
819; 525; 0
820; 499; 0
821; 524; 0
822; 515; 0
823; 515; 0
824; 507; 0
825; 505; 0
826; 514; 0
827; 504; 0
828; 515; 0
829; 519; 0
830; 513; 0
831; 513; 0
832; 512; 0
833; 502; 0
834; 514; 0
835; 519; 0
836; 528; 0
837; 528; 0
838; 537; 0
839; 541; 0
840; 537; 0
841; 539; 0
842; 533; 0
843; 517; 0
844; 526; 0
845; 526; 0
846; 517; 0
847; 536; 0
848; 517; 0
849; 525; 0
850; 526; 0
851; 529; 0
852; 528; 0
853; 526; 0
854; 530; 0
855; 537; 0
856; 527; 0
857; 533; 0
858; 530; 0
859; 522; 0
860; 534; 0
861; 525; 0
862; 533; 0
863; 545; 0
864; 533; 0
865; 538; 1
866; 539; 0
867; 548; 0
868; 555; 0
869; 573; 0
870; 561; 0
871; 570; 0
872; 550; 0
873; 535; 0
874; 558; 0
875; 581; 0
876; 542; 0
877; 540; 0
878; 546; 0
879; 540; 0
880; 545; 0
881; 539; 0
882; 544; 0
883; 538; 0
884; 542; 0
885; 552; 0
886; 563; 0
887; 549; 0
888; 553; 0
889; 551; 0
890; 571; 0
891; 573; 0
892; 545; 0
893; 555; 0
894; 573; 0
895; 558; 0
896; 555; 0
897; 565; 0
898; 575; 0
899; 571; 0
900; 570; 0
901; 573; 0
902; 556; 0
903; 555; 0
904; 497; 0
905; 560; 0
906; 558; 0
907; 557; 0
908; 558; 0
909; 555; 0
910; 577; 0
911; 561; 0
912; 560; 0
913; 554; 0
914; 562; 0
915; 562; 0
916; 573; 0
917; 582; 0
918; 576; 0
919; 578; 0
920; 561; 0
921; 567; 0
922; 571; 0
923; 578; 0
924; 591; 0
925; 571; 0
926; 568; 1
927; 566; 0
928; 592; 0
929; 594; 0
930; 574; 0
931; 571; 0
932; 569; 0
933; 570; 0
934; 574; 0
935; 577; 0
936; 587; 0
937; 569; 0
938; 579; 0
939; 578; 0
940; 579; 0
941; 594; 1
942; 581; 0
943; 585; 0
944; 583; 0
945; 574; 0
946; 585; 0
947; 587; 0
948; 595; 0
949; 595; 0
950; 601; 0
951; 611; 0
952; 606; 0
953; 602; 0
954; 582; 0
955; 587; 0
956; 595; 0
957; 593; 0
958; 592; 0
959; 599; 0
960; 589; 0
961; 594; 0
962; 588; 0
963; 594; 0
964; 591; 0
965; 593; 0
966; 591; 0
967; 590; 0
968; 595; 0
969; 588; 0
970; 602; 0
971; 604; 0
972; 607; 0
973; 599; 0
974; 618; 0
975; 620; 0
976; 622; 0
977; 619; 0
978; 622; 0
979; 625; 0
980; 620; 0
981; 626; 0
982; 603; 0
983; 602; 0
984; 605; 0
985; 612; 0
986; 606; 0
987; 609; 0
988; 606; 0
989; 607; 1
990; 604; 0
991; 614; 0
992; 617; 0
993; 617; 0
994; 614; 0
995; 609; 0
996; 607; 0
997; 620; 0
998; 628; 0
999; 626; 0
1000; 611; 0
1001; 620; 0
1002; 624; 0
1003; 629; 0
1004; 595; 0
1005; 618; 0
1006; 627; 0
1007; 631; 0
1008; 631; 0
1009; 616; 0
1010; 620; 0
1011; 625; 0
1012; 618; 0
1013; 632; 0
1014; 637; 0
1015; 638; 0
1016; 625; 0
1017; 630; 0
1018; 629; 0
1019; 628; 0
1020; 639; 0
1021; 630; 0
1022; 633; 0
1023; 636; 0
1024; 633; 0
1025; 635; 0
1026; 622; 0
1027; 636; 0
1028; 649; 1
1029; 652; 0
1030; 637; 0
1031; 630; 0
1032; 631; 0
1033; 642; 0
1034; 635; 0
1035; 638; 0
1036; 483; 0
1037; 645; 0
1038; 660; 0
1039; 654; 0
1040; 659; 0
1041; 667; 0
1042; 673; 0
1043; 676; 0
1044; 657; 0
1045; 676; 0
1046; 667; 0
1047; 662; 0
1048; 676; 0
1049; 673; 0
1050; 662; 0
1051; 682; 0
1052; 673; 0
1053; 671; 0
1054; 675; 0
1055; 674; 0
1056; 680; 0
1057; 673; 0
1058; 674; 0
1059; 675; 0
1060; 682; 0
1061; 684; 0
1062; 681; 0
1063; 686; 0
1064; 683; 0
1065; 690; 0
1066; 697; 0
1067; 692; 0
1068; 686; 0
1069; 703; 0
1070; 703; 0
1071; 692; 0
1072; 685; 0
1073; 695; 0
1074; 701; 0
1075; 701; 0
1076; 697; 0
1077; 703; 0
1078; 695; 0
1079; 708; 0
1080; 695; 0
1081; 698; 0
1082; 697; 0
1083; 700; 0
1084; 708; 0
1085; 700; 0
1086; 701; 0
1087; 707; 0
1088; 709; 0
1089; 699; 0
1090; 704; 0
1091; 718; 0
1092; 705; 0
1093; 697; 0
1094; 684; 0
1095; 669; 0
1096; 686; 0
1097; 713; 0
1098; 710; 0
1099; 707; 0
1100; 699; 0
1101; 678; 0
1102; 679; 0
1103; 682; 0
1104; 685; 0
1105; 679; 0
1106; 687; 0
1107; 708; 0
1108; 693; 0
1109; 678; 0
1110; 681; 0
1111; 714; 0
1112; 698; 1
1113; 690; 0
1114; 684; 0
1115; 691; 0
1116; 697; 0
1117; 713; 0
1118; 716; 0
1119; 712; 0
1120; 718; 0
1121; 731; 0
1122; 722; 0
1123; 706; 0
1124; 723; 0
1125; 694; 1
1126; 714; 0
1127; 722; 0
1128; 690; 0
1129; 725; 0
1130; 716; 0
1131; 695; 0
1132; 710; 0
1133; 697; 0
1134; 701; 0
1135; 696; 0
1136; 742; 0
1137; 721; 0
1138; 710; 0
1139; 731; 1
1140; 731; 0
1141; 740; 0
1142; 731; 0
1143; 736; 0
1144; 709; 0
1145; 718; 0
1146; 728; 0
1147; 704; 0
1148; 700; 0
1149; 706; 0
1150; 720; 0
1151; 712; 0
1152; 707; 0
1153; 711; 0
1154; 729; 0
1155; 720; 0
1156; 727; 0
1157; 713; 0
1158; 734; 0
1159; 720; 0
1160; 728; 0
1161; 738; 0
1162; 746; 0
1163; 749; 0
1164; 750; 0
1165; 745; 0
1166; 722; 0
1167; 732; 0
1168; 717; 0
1169; 726; 0
1170; 713; 0
1171; 722; 0
1172; 721; 0
1173; 722; 0
1174; 739; 0
1175; 748; 0
1176; 719; 0
1177; 725; 0
1178; 747; 0
1179; 748; 1
1180; 728; 0
1181; 725; 0
1182; 744; 0
1183; 755; 0
1184; 754; 0
1185; 754; 0
1186; 741; 0
1187; 743; 0
1188; 733; 0
1189; 731; 0
1190; 724; 0
1191; 732; 0
1192; 735; 0
1193; 764; 0
1194; 727; 0
1195; 740; 0
1196; 730; 0
1197; 746; 0
1198; 729; 0
1199; 747; 0
1200; 737; 0
1201; 756; 0
1202; 767; 0
1203; 764; 0
1204; 762; 1
1205; 768; 0
1206; 745; 0
1207; 745; 0
1208; 744; 0
1209; 742; 0
1210; 754; 0
1211; 761; 0
1212; 746; 1
1213; 749; 0
1214; 744; 0
1215; 761; 0
1216; 756; 0
1217; 752; 0
1218; 759; 0
1219; 756; 0
1220; 767; 0
1221; 750; 0
1222; 774; 0
1223; 767; 0
1224; 767; 0
1225; 775; 0
1226; 789; 0
1227; 765; 0
1228; 776; 0
1229; 783; 0
1230; 762; 0
1231; 760; 0
1232; 751; 0
1233; 756; 0
1234; 764; 0
1235; 760; 0
1236; 763; 0
1237; 770; 0
1238; 787; 0
1239; 759; 0
1240; 784; 0
1241; 783; 1
1242; 762; 0
1243; 763; 0
1244; 765; 0
1245; 777; 0
1246; 795; 0
1247; 803; 0
1248; 764; 0
1249; 772; 0
1250; 763; 0
1251; 768; 0
1252; 767; 0
1253; 781; 0
1254; 779; 0
1255; 784; 0
1256; 787; 0
1257; 772; 0
1258; 776; 0
1259; 788; 0
1260; 772; 0
1261; 773; 0
1262; 779; 0
1263; 772; 0
1264; 786; 0
1265; 795; 0
1266; 818; 0
1267; 780; 0
1268; 780; 0
1269; 771; 0
1270; 783; 0
1271; 781; 0
1272; 785; 0
1273; 782; 0
1274; 793; 0
1275; 790; 0
1276; 787; 0
1277; 786; 0
1278; 792; 0
1279; 782; 0
1280; 786; 0
1281; 790; 0
1282; 821; 0
1283; 828; 0
1284; 836; 0
1285; 834; 0
1286; 843; 0
1287; 832; 0
1288; 828; 0
1289; 833; 0
1290; 827; 0
1291; 828; 0
1292; 792; 0
1293; 799; 0
1294; 793; 1
1295; 789; 0
1296; 810; 0
1297; 795; 0
1298; 798; 0
1299; 805; 0
1300; 811; 0
1301; 814; 0
1302; 828; 0
1303; 834; 0
1304; 845; 0
1305; 809; 0
1306; 802; 0
1307; 804; 0
1308; 817; 0
1309; 823; 0
1310; 804; 0
1311; 817; 0
1312; 800; 0
1313; 811; 0
1314; 808; 0
1315; 807; 0
1316; 825; 0
1317; 827; 0
1318; 817; 0
1319; 828; 0
1320; 811; 0
1321; 817; 0
1322; 811; 0
1323; 823; 0
1324; 814; 0
1325; 827; 0
1326; 819; 0
1327; 830; 0
1328; 828; 0
1329; 819; 0
1330; 816; 0
1331; 828; 0
1332; 818; 0
1333; 828; 0
1334; 817; 0
1335; 816; 0
1336; 843; 0
1337; 822; 0
1338; 821; 0
1339; 833; 0
1340; 837; 0
1341; 852; 0
1342; 856; 0
1343; 858; 0
1344; 820; 0
1345; 840; 0
1346; 828; 0
1347; 825; 0
1348; 832; 0
1349; 859; 1
1350; 832; 0
1351; 827; 0
1352; 838; 0
1353; 848; 0
1354; 831; 0
1355; 838; 0
1356; 828; 1
1357; 834; 0
1358; 864; 0
1359; 883; 0
1360; 875; 0
1361; 860; 0
1362; 848; 0
1363; 833; 0
1364; 860; 0
1365; 849; 0
1366; 880; 0
1367; 879; 0
1368; 875; 0
1369; 885; 0
1370; 878; 0
1371; 856; 0
1372; 849; 0
1373; 860; 0
1374; 884; 0
1375; 862; 0
1376; 896; 0
1377; 886; 0
1378; 855; 0
1379; 842; 0
1380; 862; 0
1381; 860; 0
1382; 847; 0
1383; 862; 0
1384; 856; 0
1385; 846; 0
1386; 845; 0
1387; 856; 0
1388; 867; 0
1389; 886; 0
1390; 851; 0
1391; 850; 0
1392; 859; 0
1393; 889; 0
1394; 894; 0
1395; 889; 0
1396; 903; 0
1397; 889; 0
1398; 856; 0
1399; 863; 0
1400; 857; 0
1401; 861; 0
1402; 854; 0
1403; 860; 0
1404; 874; 0
1405; 893; 0
1406; 886; 0
1407; 866; 0
1408; 871; 0
1409; 881; 0
1410; 868; 0
1411; 869; 0
1412; 873; 0
1413; 909; 0
1414; 924; 0
1415; 910; 0
1416; 870; 0
1417; 877; 0
1418; 872; 0
1419; 901; 0
1420; 908; 0
1421; 911; 0
1422; 893; 0
1423; 875; 0
1424; 888; 0
1425; 874; 0
1426; 886; 0
1427; 873; 0
1428; 889; 0
1429; 895; 0
1430; 876; 0
1431; 907; 0
1432; 917; 0
1433; 877; 0
1434; 885; 0
1435; 894; 0
1436; 902; 0
1437; 885; 0
1438; 877; 0
1439; 899; 0
1440; 882; 0
1441; 889; 0
1442; 901; 0
1443; 897; 0
1444; 895; 0
1445; 889; 0
1446; 931; 0
1447; 928; 0
1448; 932; 0
1449; 911; 0
1450; 892; 0
1451; 885; 0
1452; 908; 0
1453; 889; 0
1454; 898; 0
1455; 894; 0
1456; 891; 0
1457; 889; 0
1458; 895; 0
1459; 912; 0
1460; 905; 0
1461; 895; 0
1462; 909; 0
1463; 897; 0
1464; 900; 0
1465; 903; 0
1466; 899; 0
1467; 903; 0
1468; 905; 0
1469; 912; 0
1470; 916; 0
1471; 913; 0
1472; 914; 0
1473; 899; 0
1474; 906; 0
1475; 919; 0
1476; 878; 0
1477; 918; 0
1478; 902; 0
1479; 905; 0
1480; 921; 0
1481; 908; 0
1482; 908; 0
1483; 922; 0
1484; 909; 0
1485; 921; 0
1486; 921; 0
1487; 918; 0
1488; 920; 0
1489; 912; 0
1490; 928; 0
1491; 921; 0
1492; 915; 0
1493; 913; 0
1494; 928; 0
1495; 929; 0
1496; 921; 0
1497; 937; 0
1498; 781; 0
1499; 945; 0
1500; 957; 0
1501; 922; 0
1502; 938; 0
1503; 922; 1
1504; 924; 0
1505; 926; 0
1506; 937; 0
1507; 928; 0
1508; 932; 0
1509; 933; 0
1510; 934; 0
1511; 921; 0
1512; 952; 0
1513; 928; 0
1514; 926; 0
1515; 949; 0
1516; 961; 0
1517; 964; 0
1518; 941; 0
1519; 937; 0
1520; 933; 0
1521; 949; 0
1522; 937; 0
1523; 939; 0
1524; 940; 0
1525; 942; 0
1526; 965; 0
1527; 978; 0
1528; 944; 0
1529; 976; 0
1530; 943; 0
1531; 974; 0
1532; 987; 0
1533; 994; 0
1534; 949; 0
1535; 948; 0
1536; 943; 0
1537; 955; 0
1538; 943; 0
1539; 928; 0
1540; 969; 0
1541; 974; 0
1542; 945; 0
1543; 946; 0
1544; 961; 0
1545; 951; 0
1546; 966; 0
1547; 944; 0
1548; 960; 0
1549; 984; 0
1550; 953; 0
1551; 960; 0
1552; 951; 0
1553; 944; 0
1554; 953; 0
1555; 964; 0
1556; 978; 0
1557; 957; 0
1558; 959; 0
1559; 980; 0
1560; 952; 0
1561; 961; 0
1562; 971; 0
1563; 980; 0
1564; 998; 0
1565; 998; 0
1566; 973; 0
1567; 964; 0
1568; 960; 0
1569; 957; 0
1570; 978; 0
1571; 968; 0
1572; 976; 0
1573; 968; 0
1574; 955; 0
1575; 970; 1
1576; 961; 0
1577; 985; 0
1578; 979; 0
1579; 987; 0
1580; 996; 0
1581; 1015; 0
1582; 992; 0
1583; 966; 0
1584; 1000; 0
1585; 963; 0
1586; 992; 0
1587; 973; 0
1588; 975; 0
1589; 972; 0
1590; 996; 0
1591; 945; 0
1592; 974; 0
1593; 993; 0
1594; 998; 0
1595; 1010; 0
1596; 1019; 0
1597; 1011; 0
1598; 1000; 0
1599; 979; 0
1600; 1006; 0
1601; 934; 0
1602; 987; 0
1603; 984; 0
1604; 993; 0
1605; 1014; 0
1606; 993; 0
1607; 1001; 0
1608; 985; 0
1609; 988; 0
1610; 1000; 0
1611; 998; 0
1612; 1005; 0
1613; 988; 0
1614; 989; 0
1615; 991; 0
1616; 987; 0
1617; 991; 0
1618; 988; 0
1619; 1020; 0
1620; 1020; 0
1621; 1007; 1
1622; 1023; 0
1623; 993; 0
1624; 993; 0
1625; 1006; 0
1626; 997; 0
1627; 1019; 0
1628; 1050; 0
1629; 1025; 0
1630; 1000; 0
1631; 1011; 0
1632; 1023; 0
1633; 1016; 0
1634; 1043; 0
1635; 1012; 0
1636; 1001; 0
1637; 991; 0
1638; 1002; 0
1639; 1037; 0
1640; 1024; 0
1641; 1037; 0
1642; 1038; 0
1643; 1051; 0
1644; 1055; 0
1645; 1009; 0
1646; 1051; 1
1647; 1007; 0
1648; 1010; 0
1649; 1021; 0
1650; 1010; 0
1651; 1012; 0
1652; 1025; 0
1653; 1051; 0
1654; 1032; 0
1655; 1033; 0
1656; 1022; 0
1657; 1016; 0
1658; 1034; 0
1659; 1034; 0
1660; 1051; 0
1661; 1017; 0
